Debat,idContribution,Type,Contribution,Cree,idCommentaire,Pour,Contre,Reponse,idAuteur,Age,Inscription
Autres idées ?,5a00748282abf78a2231cbf5,Reponse,"Oué ben j'arrête là, j'ai mieux à faire que de nourrir un troll.",06/11/2017 14:41:06,59dbacca9e1c7be85124dfab,0,0,0,59fc8f2eccdac63cb472ba9d,30-49,Formulaire
Autres idées ?,5a00786d82abf78a2231cc49,Reponse,"Mme Durgueil, sans chercher à vous offenser, quand on vous lit on est en droit de se poser des questions sur les motifs réels de votre départ à la retraite. Est-ce vraiment parce que l'industrie n'a plus grand-chose à offrir, ou plutôt parce que *vous* n'avez plus rien à offrir à l'industrie ?

Votre propos ridicule montre clairement, en effet, que vous n'avez rien (mais alors strictement rien, nada, nib) saisi au monde du logiciel libre. Ni à son fonctionnement, ni à ses enjeux, ni aux modèles économiques qu'il a permis de faire naître (car oui, ils existent, ne vous en déplaise, ce n'est pas qu'un truc de fauchés qui n'ont pas 100 balles à mettre dans un OS, ça fait vivre des quantités de gens, ça sous-tend une bonne partie d'Internet), bref, vous êtes totalement (et irrémédiablement je pense) à côté de la plaque. L'un de vos principaux arguments repose sur l'ouverture du code qui, selon vous, nuirait à la sécurité. Cela revient donc à prôner donc ce que l'on appelle ""la sécurité par l'opacité"", principe qui a depuis bien longtemps fait long feu, et a été dénoncé entre autres par Auguste Kerckhoffs dès le XIXe siècle, et par Claude Shannon (vous savez, cet obscur mathématicien et ingénieur qui a simplement posé les bases de la Théorie de l'Information, une broutille autrement dit) dès le début du XXe siècle. Ce principe avait été énoncé initialement pour démontrer qu'en cryptographie, la sécurité ne doit reposer que sur la clef, et en aucun cas sur une quelconque opacité de l'algorithme de chiffrement, mais sa validité dépasse de très loin ce simple cadre. D'autres internautes vous l'ont d'ailleurs fait remarquer en vous citant des logiciels comme ""radare"" ou ""IDA"" (mais savez-vous au moins en quoi consiste la rétro-ingénierie ?) qui permettent de voir clairement le ""flow graph"" des logiciels examinés, de reconstituer (relativement bien) leur code source à partir du binaire, ce qui permet d'ailleurs de constater que dans bien des cas, les logiciels propriétaires, fermés, comportent beaucoup plus de failles que les logiciels ouverts pour la simple raison que ces derniers ont bénéficié d'un effort cumulé beaucoup plus important, de revues par les pairs, etc., et sont donc bien souvent (et malgré vos dénégations) de meilleure qualité.

Mais bon, restez avec vos certitudes, et continuez à rager du fond de votre retraite, en voyant le monde basculer doucement dans le logiciel ouvert et libre. Vous avez au moins raison sur un point: personne ne viendra vous chercher pour que vous mettiez en place ""une solution pour sécuriser tout ça très vite"" (sic).

 Bonne fin de journée...",06/11/2017 14:57:49,59dbacca9e1c7be85124dfab,0,0,0,5a0036b882abf78a2231c537,,Google
Autres idées ?,5a0082e282abf78a2231cce7,Reponse,"bah mon dernier projet digne d'intérêt en tant que senior implementation manager ayant été la mise en place du système des gestion du fond souverain de la ville de Singapour, le job suivant de chef des implémentation managers à Tokyo où il n'y avait pas grand chose à faire, à part pousser un client vers un gouffre financier n'avait rien de bien alléchant.  Les seuls projets assez gros pour mes épaules prenaient d'ailleurs place de l'autre coté de la planète avec un retour chez soi une fois tous les 6 mois et dans des environnements assez peu cosmopolites et au retour le monde de la banque d'affaire de la City de Londres était en pleine contraction, à force de crashs financiers, à cet époque tout le monde se précipitait sur internet, un truc qui au plan applicatif se tient à peu près au niveau de la  couche de présentation et qui vient avec des outils de publication similaires à l'application Ventura des années 80 en mode commande, avec un mode de communication sorti des années 70, le polling.  C'était un grand retour en arrière technique, et comme personne n'en voyait encore vraiment l'intérêt les budgets étaient bien trop courts pour pouvoir payer quelqu'un de mon calibre.
Le temps passé à fignoler une propriété est beaucoup plus rémunérateur à terme,  on peut aussi  s'occuper du père dans sa chaise roulante. et ici dans le monde rural lotois,, pays de mes pères, il n'y a pas grand chose d'autre à faire pour quelqu'un avec mes compétences.

Sinon on rage pas, si vous saviez comme on est triste de voir à quel point cette industrie jadis au top du top est tombée bas.  Au lycée du coin ils m'ont offert un demi-smic pour un mi-temps dans le placard à balai d'une de leur salle de classe, et c'est le mieux qu'ils pouvaient faire pour résoudre tous leur problèmes d'engorgement de réseau mal conçu par une société tierce.",06/11/2017 15:42:26,59dbacca9e1c7be85124dfab,0,0,0,59e716a966914e1e82238d18,50-65,Formulaire
Autres idées ?,5a00848a82abf78a2231cd0c,Reponse,Qui s'en fou ?,06/11/2017 15:49:30,59dbacca9e1c7be85124dfab,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Autres idées ?,5a008a1782abf78a2231cd74,Reponse,"Mme Durgueil, vos prétendus ""faits d'armes"" et vos chevilles enflées ne changeront rien au fait que j'ai l'impression (comme d'autres je pense) de lire un discours en mode ""c'était mieux avant"" écrit par quelqu'un qui n'a pas su évoluer au rythme que lui imposait son environnement de travail, et se retrouve désormais totalement dépassé.
Accessoirement, si vous m'autorisez à vous donner un conseil, informez-vous (via Wikipedia, par exemple) sur l'effet Dunning-Kruger: https://fr.wikipedia.org/wiki/Effet_Dunning-Kruger",06/11/2017 16:13:11,59dbacca9e1c7be85124dfab,0,0,0,5a0036b882abf78a2231c537,,Google
Autres idées ?,5a008dbb82abf78a2231cda4,Reponse,"Sinon ne vous inquiétez pas  que je suis tout à fait alignée sur la tendance informatique pour des clopinettes, d'ailleurs que fais-je ici sauf de la consultation gratuite, alors que mon dernier tarif c'était 800$/jour avec remise de 20% pour les longues missions.

On ajoute que l'informatique n'est pas une science, c'est un outil, un peu comme les maths d'ailleurs même si ma formation scientifique ne m'a pratiquement pas servi sur ce plan.  On se demande d'ailleurs à part peut-être dans la sphère des mathématiques du chaos (finance meteo) et encore là l'infomatique est juste une boite noire, comment un matheux peut s'exprimer sur ce sujet.
",06/11/2017 16:28:43,59dbacca9e1c7be85124dfab,0,0,0,59e716a966914e1e82238d18,50-65,Formulaire
Autres idées ?,5a008f3182abf78a2231cdb7,Reponse,"""l’infomatique est juste une boite noire""

**VOTRE** informatique est une boite noire. A l'inverse, l'open source est justement pour l'ouverture et la transparence, **concepts fondamentaux de la démocratie**.

Vous opposer à l'open source et aux logiciels libres, c'est vous opposer à la démocratie.",06/11/2017 16:34:57,59dbacca9e1c7be85124dfab,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Autres idées ?,5a008ffa82abf78a2231cdcd,Reponse,Sinon mes prétendus fait d'armes sont sur linkedin avec certains de mes anciens collègues,06/11/2017 16:38:18,59dbacca9e1c7be85124dfab,0,0,0,59e716a966914e1e82238d18,50-65,Formulaire
Autres idées ?,5a00910582abf78a2231cdf3,Reponse,Sinon M. Libeau la democratie vient avec un mode sécurisé de type secret défense absolument nécessaire à son bon fonctionnement.,06/11/2017 16:42:45,59dbacca9e1c7be85124dfab,0,0,0,59e716a966914e1e82238d18,50-65,Formulaire
Autres idées ?,5a00915082abf78a2231ce05,Reponse,"Excusez-moi d'avoir abusé de votre temps ! Cela dit si vous avez un IBAN et un BIC, je suis sûr que vos contradicteurs en prendront bonne note... :D",06/11/2017 16:44:00,59dbacca9e1c7be85124dfab,0,0,0,5a0036b882abf78a2231c537,,Google
Autres idées ?,5a00918882abf78a2231ce28,Reponse,"Non, les urnes opaques c'est pour les dictatures. Dans une démocratie, les urnes sont transparentes et tout le monde peut participer au dépouillement.",06/11/2017 16:44:56,59dbacca9e1c7be85124dfab,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Autres idées ?,5a00918982abf78a2231ce34,Reponse,on ajoute que même la justice a besoin pour fonctionner correctement de se faire parfois à huis clos.,06/11/2017 16:44:57,59dbacca9e1c7be85124dfab,0,0,0,59e716a966914e1e82238d18,50-65,Formulaire
Autres idées ?,5a00923e82abf78a2231ce50,Reponse,"Le huit clos lors des procès est pour protéger les données privés, a l'instar de toutes les bases de données. Logiciel open source ne signifie pas serveurs ouverts, sans sécurité.",06/11/2017 16:47:58,59dbacca9e1c7be85124dfab,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Autres idées ?,5a00932e82abf78a2231ce68,Reponse,"sinon oubliez ""boite noire"" on va dire ""grille pain"", façon Apple.",06/11/2017 16:51:58,59dbacca9e1c7be85124dfab,0,0,0,59e716a966914e1e82238d18,50-65,Formulaire
Autres idées ?,5a00951c82abf78a2231cea1,Reponse,"non les procès huis clos sont là pour empêcher le domaine public de réduire les droits de l'accusé d'avoir un procès équitable.  
Un serveur dont tout le monde sait tout n'est pas sécurisé.",06/11/2017 17:00:12,59dbacca9e1c7be85124dfab,0,0,0,59e716a966914e1e82238d18,50-65,Formulaire
Autres idées ?,5a00a3a782abf78a2231cfd2,Reponse,"Pas du tout, toutes les décisions de justice sont publiques mais anonymisées.",06/11/2017 18:02:15,59dbacca9e1c7be85124dfab,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Interactions avec la procédure législative,59dbace99e1c7be85124dfaf,Commentaire,"Tous les parlementaires ne sont pas toujours au fait des difficultés rencontrées, au quotidien, dans leur circonscription, ni de l'impact des lois sur le quotidien de M. et Mme tout le monde.
Par conséquent, il est important de permettre à chaque citoyen n'étant pas destiné à une carrière politique (c'est-à-dire qui n'a pas vocation à devenir parlementaire), de s'exprimer et de soulever, au moment où le Parlement délibère des textes dont il a été saisi, les problématiques qu'il rencontrerait si ce texte devait être adopté.
Cela se ferait via une plate-forme qui permettrait aux citoyens de proposer des amendements. Bien sûr, pour ce faire, cela nécessiterait un minimum de connaissances sur les dossiers présentés. Il conviendrait alors de permettre aux citoyens de prendre connaissance des documents de l'Assemblée, liés à l'élaboration du texte.
On pourrait aussi considérer que, pour obtenir le droit de participation (partant de l'idée que cette participation suggère l'accès aux documents préparatoires), chaque citoyen devrait fournir un extrait de casier judiciaire afin de s'assurer qu'aucune condamnation n'ait été prononcée à son encontre.
Vive la France, vive la liberté d'expression!",09/10/2017 17:07:53,59dbace99e1c7be85124dfaf,0,2,2,59db9e859e1c7be85124df3c,18-29,Formulaire
Interactions avec la procédure législative,59dbb40f9e1c7be85124dfc7,Reponse,"C'est une très bonne idée, sérieuse et concrète ",09/10/2017 17:38:23,59dbace99e1c7be85124dfaf,0,0,0,59db81fe9e1c7be85124de32,moins de 18,Formulaire
Interactions avec la procédure législative,59dbebea9e1c7be85124e0d0,Reponse,"Je ne comprends pas pourquoi les citoyen.ne.s devraient avoir un casier judiciaire vierge alors que les élus ne sont plus assujetti à cette obligation.

Concernant les documents de l’Assemblée nationale, ils sont déjà disponible sur assemblee-nationale.fr ",09/10/2017 21:36:42,59dbace99e1c7be85124dfaf,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Autres idées ?,59dbb6669e1c7be85124dfd4,Commentaire,"Avoir accès  dans tous Les pays (ca ne marche  pas si on est au usa) aux replay des débats  en commissions en assemblée  et au interviews menées  l assemblee. (Par exemple les entretiens publique lors d enquêtes  ou de consultations  menées par l assemblée comme pour le groupe Bigard)
C est aujourd hui seulement possible partiellement en live avec lcp. 

Voir la liste des gens qui sont censés y sieger",09/10/2017 17:48:22,59dbb6669e1c7be85124dfd4,0,2,3,59dbaece9e1c7be85124dfb4,,Google
Autres idées ?,59dbee829e1c7be85124e0e0,Reponse,Le site http://videos.assemblee-nationale.fr/ permet déjà cela.,09/10/2017 21:47:46,59dbb6669e1c7be85124dfd4,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Autres idées ?,59dc85549e1c7be85124e270,Reponse,"bonjour, monsieur Libeau,
Merci pour votre réponse,  cela lève plusieurs points pour moi:
- pourquoi ne pas y adjoindre un simple flux twitter ou facebook (ou il est facile de s'abonner) pour etre notifié des nouvelles video (coût failble)
- pouvoir avoir dans la description de la video acces au textes discutés
- connaitre la liste des gens présents (députés, minisres, etc au moins les représentants publique et les gens qui parlent)

pour donner un exemple simple, une comission invite monsieur X président d'un société ou d'une agence pour poser des questions suite à un incident publique ou une politique d'état, ou a l'efficacité de cette agence (choix d'investissement, ou probleme d'épidemie, demande de conseils, tous les travaux très sérieux fait en dehors de l'hémicicle).

Je pense qu'il est interessant de promouvoir ces travaux important qui expliquemeraient mieux que les députés font un travail précis et important.
Le seul mode de""publicité"" de ce travail est aujourd'hui LCP, qui (parait il) dépense plus de 25% de ses 16 Millions à payer des frais TNT.
Je pense que rien que 2 millions par an permettent de faire un super site avec la possibilité de mettre des gens qui repondent au question et mettre en valeur ces videos ces travaux.
Au passage on pourrait se poser l'intêret pour les citoyens une fois ce site fait de savoir s'il est toujours intéressant de payer des millions à LCP.
(le travail d'investigation ou de journalisme ne devrait pas etre payé par l'AN, car c'est etre juge et partie).


En tout cas merci pour votre retour, je pense juste que l'on peut mieux faire pour présenter les travaux sérieux et concrets qui permettraient au gens de comprendre que les députés ne font pas que venir s'asseoir épuisés dans l'hémicycle",10/10/2017 08:31:16,59dbb6669e1c7be85124dfd4,0,0,0,59dbaece9e1c7be85124dfb4,,Google
Autres idées ?,59dd12499b28097eb6b419e1,Reponse,"Bien sûr qu'on peut faire mieux ! LCP est selon moi une chaine qui diffuse certes les débats mais qui malheureusement, propose aussi des analyses avec une ligne éditorial affreuse.

Je pense d'ailleurs que le place de l'information, télévisuelle ou non, est un enjeu important de la démocratie qui devrait être posé dans ce groupe de travail.",10/10/2017 18:32:41,59dbb6669e1c7be85124dfd4,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Consultations en amont des textes,59dbbd5b9e1c7be85124dfea,Commentaire,"L’assemblée nationale devrait créer une application où serait centralisés toutes les contributions. 

Une fois une nouvelle consultation publiée , les citoyenne et les citoyens apportent leur contributions avec un système de votes. De ce fait, les 3 premières qui remportent le plus de votes sont retenues. Les autres sont mises dans une liste d’attente afin de ne subir aucune perte de contributions, laissant ainsi une chance à tout le monde.",09/10/2017 18:18:03,59dbbd5b9e1c7be85124dfea,24,9,6,59db7cf19e1c7be85124ddc5,30-49,FaceBook
Consultations en amont des textes,59dfbbaf66914e1e82238424,Reponse,"Et cette participation numérique pourrait permettre de constituer une communauté de citoyens qui auraient un accès facilité aux commissions parlementaires pour les prochains travaux de l'assemblée. Ces citoyens pourraient être choisis en fonction de leurs contributions sur cette appli. Au fur et à mesure, on constitue des groupes de personnes à mobiliser en fct des textes. Qu'en pensez vous ?",12/10/2017 18:59:59,59dbbd5b9e1c7be85124dfea,0,0,0,59dfb6b066914e1e8223840b,,FaceBook
Consultations en amont des textes,59e018f766914e1e82238440,Reponse,Sur des thématiques oui,13/10/2017 01:37:59,59dbbd5b9e1c7be85124dfea,0,0,0,59db7cf19e1c7be85124ddc5,30-49,FaceBook
Consultations en amont des textes,59e381a466914e1e82238753,Reponse,"Le problème des commissions est connu, elles sont rapidement colonisées par des ""spécialistes"" issus de cabinets de Lobby très actifs , ils sont très comptant ""Directeurs ou Professeur dans une université prestigieuse"" s’ils tombent sur du ""dur"" ils organisent du Spamm et du Trolling avec des sujets très clivants pour justifier une modération active ( faite par eux ou mieux par un Larbin qui a compris le sens ) une fois qu’ils contrôlent les posts et qu’il n’y a plus que des posts neutres ou allant dans leur sens ils sont d’accord avec eux même.  La Commission proposera exactement l’inverse de l’intérêt général.",15/10/2017 15:41:24,59dbbd5b9e1c7be85124dfea,0,0,0,59db93f39e1c7be85124ded3,30-49,FaceBook
Consultations en amont des textes,59e3843366914e1e8223875c,Reponse,"A une époque le MODEM via Corine Lepage avait mis en place des web-commissions accessibles aux militants approuves, elles ont curieusement très bien fonctionné, les Conclusions ont été ""tres legerement corriges"" regroupes dans un Livret orange, le livret a été mis au vote a Amiens et approuve a une écrasante majorité, pour servir de Programme. PUIS la direction politique s’est assise dessus, car par définition les idées ne peuvent et ne doivent venir que d’en haut. Corine a été remerciée et la direction s’est fait rayer de la carte politique aux élections suivantes.",15/10/2017 15:52:19,59dbbd5b9e1c7be85124dfea,0,0,0,59db93f39e1c7be85124ded3,30-49,FaceBook
Consultations en amont des textes,59e4e25966914e1e822389e5,Reponse,"Se rapprocher du site ""Parlement&citoyens"" qui propose un outil qui me parait efficace.",16/10/2017 16:46:17,59dbbd5b9e1c7be85124dfea,0,0,0,59e4e20366914e1e822389e0,,Google
Consultations en amont des textes,59f352fae8a9656c1a8e6fa5,Reponse,"Il me semble que l’[utilisation de logiciel libre](http://consultation.democratie-numerique.assemblee-nationale.fr/topic/59d733cb12406bdd5d6277ea#comment-59f2f937896da05921863e1d) doit être une condition minimale pour qu’une consultation ait du sens. L’outil logiciel, via son code, va conditionner la procédure. “Code is Law” faut-il le rappeler. 
Les citoyennes et citoyens doivent donc avoir un droit de regard sur son fonctionnement, et être en mesure de participer à l’évolution de l’outil par lequel ils et elles s’expriment. L’outil parlement&citoyens présentait certes des aspects intéressant en termes d’ergonomie mais était un logiciel fermé. Sans remettre en cause l’intégrité des développeurs de cette plateforme, comme toute personne, ils ont des biais, qui pourraient impacter le processus. Transparence et développement participatif sont indispensable pour limiter ces biais, et plus largement pour garantir l'impartialité des consultations. Il s'agit en fait d'avoir la même approche consultative et participative en ce qui concerne l'outil, la forme, que les textes, le fond.

",27/10/2017 15:38:34,59dbbd5b9e1c7be85124dfea,0,0,0,59db8e869e1c7be85124debe,30-49,Formulaire
Interactions avec la procédure législative,59dbbddc9e1c7be85124dfef,Commentaire,"Je propose une base de de données de citoyennes et de citoyens volontaires pour participer à l’écriture de la loi en commission avec possibilité de tirage au sort.

 Ainsi, les personnes tirées au sort pourraient influer directement sur les députés afin de lier la souveraineté populaire et la souveraineté nationale",09/10/2017 18:20:12,59dbbddc9e1c7be85124dfef,3,4,0,59db7cf19e1c7be85124ddc5,30-49,FaceBook
Participation à l'évaluation de la mise en œuvre des lois,59dbbe469e1c7be85124dffb,Commentaire,Il faut une plate-forme numérique où les différentes commissions de l’Assemblée nationale puissent se retrouver avec des commissions citoyennes sœurs afin d’établir ensemble le suivi des lois et leurs applications et si nécessaire leur abrogation,09/10/2017 18:21:58,59dbbe469e1c7be85124dffb,0,3,0,59db7cf19e1c7be85124ddc5,30-49,FaceBook
Participation numérique et participation présentielle,59dbbeec9e1c7be85124e002,Commentaire,"Afin de lier la participation numérique et physique il faudrait que les mairies ou les préfectures puisse recevoir les contributions sous format papier et l’envoyer à l’Assemblée nationale à un service compétent.

Pour l’impartialité et la rigueur des consultations je propose que soit mandaté parlementetcitoyens.fr",09/10/2017 18:24:44,59dbbeec9e1c7be85124e002,1,11,1,59db7cf19e1c7be85124ddc5,30-49,FaceBook
Participation numérique et participation présentielle,59ddefc966914e1e822380b7,Reponse,"C'est aussi le rôle de l'élu de poser à l'AN ou à l'Etat et ses ministres des questions émanant des habitants et citoyens, mais avant le numérique ça prenait des années et la réponse était écrite au Journal Officiel!  C'est ce circuit archaïque et lent qu'il faut modifier via le numérique.",11/10/2017 10:17:45,59dbbeec9e1c7be85124e002,0,0,0,59dde0e366914e1e8223805f,,Formulaire
Participation numérique et participation présentielle,59dbbf199e1c7be85124e006,Commentaire,"Sur les outils de participation quelques sources intéressantes :

- un document incontournable de la FNH sur les outils de participation citoyenne : http://www.fondation-nature-homme.org/magazine/democratie-participative-guide-des-outils-pour-agir/
- un état des lieux d’expériences étrangères de processus constituant participatifs dans les annexes ici : http://www.fondation-nature-homme.org/magazine/osons-le-big-bang-democratique/
-  un guide méthodologique sur le dialogue avec les parties prenantes du comité 21 : http://www.comite21.org/le-projet-dialogue-parties-prenantes.html

Et pour une vision globale des collectifs citoyens travaillant sur la démocratie , un état des lieux publié dans un blog du Monde il y a un an : http://internetactu.blog.lemonde.fr/2016/07/02/quels-enjeux-pour-les-innovations-democratiques/",09/10/2017 18:25:29,59dbbf199e1c7be85124e006,7,2,0,59db73bf9e1c7be85124dd50,50-65,Formulaire
Consultations en amont des textes,59dbc5cf9e1c7be85124e021,Commentaire,Consultations en amont des textes : gagner du temps avec un lien de redirection URL : http://www.medef.com/fr/grand-projets/france-2020,09/10/2017 18:54:07,59dbc5cf9e1c7be85124e021,2,4,1,59dbc55c9e1c7be85124e01a,30-49,Formulaire
Consultations en amont des textes,59dbc7359e1c7be85124e02c,Reponse,une connexion RSS vers les grands lobbyistes...qui généralement proposent leurs textes pré-machés,09/10/2017 19:00:05,59dbc5cf9e1c7be85124e021,0,0,0,59dbc55c9e1c7be85124e01a,30-49,Formulaire
Participation numérique et participation présentielle,59dbd5a49e1c7be85124e072,Commentaire,"A mon sens, la participation présentielle n'a pas lieu d'être envisagée concernant le idauteur:59f48291e8a9656c1a8e7189 souhaitant apporter sa pierre à l'édifice législatif, pour la simple raison que cela implique des frais de déplacement et de logement que tous ne peuvent pas supporter, sauf à imaginer que l'Assemblée les prenne en charge, mais les parlementaires ont déjà tout cela de pris en charge. Toutefois, hormis le numérique, il pourrait être rendu possible à chacun de faire connaître son opinion sur tel ou tel aspect par courrier à l'attention du service de l'Assemblée compétent pour traiter de la question. 
Autrement, il conviendrait d'obliger les députés à tenir des réunions dans leurs circonscriptions afin de présenter aux citoyens les projets à venir et de recueillir leurs observations, étant entendu qu'elles devront être fidèlement rapportées à l'Assemblée.
Oui, les députés sont tenus de rendre des comptes aux électeurs de leur circonscription me dira-t-on, mais en pratique, cela ne se fait que très rarement. Pourquoi donc ne pas les y contraindre? Le citoyen serait alors considéré et aura eu l'opportunité de s'exprimer dans un sens comme dans un autre.
Vive la France, vive la liberté d'expression!",09/10/2017 20:01:40,59dbd5a49e1c7be85124e072,5,3,0,59db9e859e1c7be85124df3c,18-29,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59dbd6429e1c7be85124e077,Commentaire,"Rendre TOUS les votes en scrutin public, afin d’avoir une analyse du vote scrutin par scrutin, savoir quel député a voté quelle loi.",09/10/2017 20:04:18,59dbd6429e1c7be85124e077,37,6,6,59db7b719e1c7be85124ddb5,18-29,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59dbed099e1c7be85124e0d9,Reponse,"Le scrutin est déjà public pour le vote des lois et article de loi (il me semble), souhaitez-vous un vote public systématique pour les amendements ?",09/10/2017 21:41:29,59dbd6429e1c7be85124e077,0,0,0,59db7f749e1c7be85124dddc,,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59dbf92a9e1c7be85124e10c,Reponse,"Non pour qu'il y est 1 scrutin public (et non à main levé) il faut 1 demande d'1 groupe parlementaire (ou du gouvernement).
Mais l'usage permanent n'a pas de sens pour chaque article et encore moins pour chaque amendement sauf à rallonger la procédure législative...",09/10/2017 22:33:14,59dbd6429e1c7be85124e077,0,0,0,59dbe5f29e1c7be85124e0ae,30-49,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59dcdd019b28097eb6b418e1,Reponse,On peut déjà regarder les votes de chaque Député ,10/10/2017 14:45:21,59dbd6429e1c7be85124e077,0,0,0,59db81fe9e1c7be85124de32,moins de 18,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59dd3b7e9b28097eb6b41acc,Reponse,"Romain : pas sur les amendements. Et sur les textes, c'est parce que l'usage veut qu'on vote par scrutin public.",10/10/2017 21:28:30,59dbd6429e1c7be85124e077,0,0,0,59dcfa559b28097eb6b41945,,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59fef30182abf78a22319abe,Reponse,Ne serait-il pas judicieux ? de notifier le degré numérique de conflit d’intérêt de l’élu avec le texte de loi et un autre degré numérique de conflit de la loi Versu son programme électoral ?,05/11/2017 11:16:17,59dbd6429e1c7be85124e077,0,0,0,59faf8dfccdac63cb472b503,50-65,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59ff965482abf78a2231bb3b,Reponse,"Aujourd'hui  en OPENDA, nous avons déjà le vote de chacun des députés sur les textes de lois:
http://data.assemblee-nationale.fr/travaux-parlementaires/votes
En faut-il vraiment davantage ?  ",05/11/2017 22:53:08,59dbd6429e1c7be85124e077,0,0,0,59fe1adc82abf78a2231717b,30-49,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59dbdea89e1c7be85124e088,Commentaire,"La remontée d'informations devrait en effet pouvoir passer par le numérique. Néanmoins, pour éviter d'avoir à connaître des difficultés très spécifiques à chacun, rencontrées dans l'application des lois, il pourrait être fait appel, selon le domaine, aux associations représentatives (d'agriculteurs, d'éleveurs, humanitaires, sportives, etc.), lesquelles pourraient s'exprimer par le biais d'une plate-forme numérique mise en place à cet effet.
Des accès seraient fournis au représentant de l'association concernée, lui permettant, après identification, de consulter les éléments mis à la disposition des parlementaires dans le cadre de leur mission d'évaluation des politiques publiques et de formuler des observations ou des doléances qui seraient examinées, après étude par le service compétent de l'Assemblée, lors des séances des commissions.
Vive la France, vive la liberté d'expression!",09/10/2017 20:40:08,59dbdea89e1c7be85124e088,2,2,1,59db9e859e1c7be85124df3c,18-29,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59f39188e8a9656c1a8e708e,Reponse,Bonne idée retour d'expérience et d'impact rapide pour permettre une action rapide des députés ,27/10/2017 20:05:28,59dbdea89e1c7be85124e088,0,0,0,59eb428766914e1e822394fd,30-49,Formulaire
Interactions avec la procédure législative,59dbe0819e1c7be85124e08c,Commentaire,Une organisation de votation populaire (système suisse) pour toute modification de la Constitution.,09/10/2017 20:48:01,59dbe0819e1c7be85124e08c,3,5,0,59db942a9e1c7be85124ded4,,FaceBook
Participation à l'évaluation de la mise en œuvre des lois,59dbe14c9e1c7be85124e091,Commentaire,"Une mise en place de referendum facultatifs où suite à la publication d'un texte de loi ou d'un traité international, un comité référendaire pourrait récolter en x jours xx xxx signatures pour obtenir facilement l'avis du peuple. 
Seule la majorité du peuple est requise, texte accepté = texte en vigueur.",09/10/2017 20:51:24,59dbe14c9e1c7be85124e091,0,1,0,59db942a9e1c7be85124ded4,,FaceBook
Initiatives citoyennes,59dbe23b9e1c7be85124e09b,Commentaire,"Un comité d'initiative qui proposerait une loi, disposerait de x jours pour récolter xx xxx signatures, si un conseil juge l'initiative recevable, elle est soumise à une votation populaire. 
Le parlement peut proposer un contre projet. 
Les citoyens s'expriment sur les deux, puis expriment leur préférences. (système suisse)",09/10/2017 20:55:23,59dbe23b9e1c7be85124e09b,3,3,2,59db942a9e1c7be85124ded4,,FaceBook
Initiatives citoyennes,59dcfe009b28097eb6b41972,Reponse,Comment le projet est-il amendé ? Qui constitue ce comité ?,10/10/2017 17:06:08,59dbe23b9e1c7be85124e09b,0,0,0,59dcfa559b28097eb6b41945,,Formulaire
Initiatives citoyennes,59dd13599b28097eb6b419ed,Reponse,"Il faudrait voir sur quels critères l’initiative serait jugée recevable, pour éviter un rejet pour des raisons de lobbying dissimulé. Sinon, le modèle suisse semble bien à suivre.",10/10/2017 18:37:13,59dbe23b9e1c7be85124e09b,0,0,0,59dc8ec99e1c7be85124e2c5,18-29,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59dbe2a49e1c7be85124e0a0,Commentaire,cela permettrait d'avoir des lois plus en accord avec la réalité des Français,09/10/2017 20:57:08,59dbe2a49e1c7be85124e0a0,1,2,0,59dbe2449e1c7be85124e09f,,FaceBook
Interactions avec la procédure législative,59dbe3ae9e1c7be85124e0a5,Commentaire,"Il serait intéressant d avoir un accès  (lecture) au logiciel eliasse de gestion des amendements. Ce logiciel mentionné dans un rapport d entretien avec le responsable de l ifnor donne accès aux amendements de manière numérique qui sont nombreux. Il semble techniquement simple (remativement) d ouvrir cet accès aux citoyens.

Note comme a à chaque fois j encourage à créer un accès nominatif du citoyen. Pas besoin de prouver son identité mais pas de login sous des pseudos masques qui permettent aux haters comme sur Twitter de surcharger la plateforme",09/10/2017 21:01:34,59dbe3ae9e1c7be85124e0a5,1,3,1,59dbaece9e1c7be85124dfb4,,Google
Interactions avec la procédure législative,59e2db4066914e1e8223864c,Reponse,Regardez par ici : [Recherche dans la base des amendements](http://www2.assemblee-nationale.fr/recherche/amendements),15/10/2017 03:51:28,59dbe3ae9e1c7be85124e0a5,0,0,0,59dc23f99e1c7be85124e13b,30-49,Formulaire
